dB/dw(f,omega) = -1/pi * Im[S(f,omega)].

Nucleus: Yb 160.
Parametrization of the Lagrangian: DD-PC1.
Ground state deformation beta = +0.220.
Isovector J = 1, K = 0 excitation.
Gamma smearing = 1.000 [MeV].
Fully self-consistent response.

n0f = 16(17) oscillator shells for large(small) spinor component.
Gaussian quadrature mesh: NGH = 48, NGL = 48.
Oscillator basis deformation beta0 = +0.300.
Coulomb included in calculation.  
Pairing included in calculation.  


 omega [MeV]           dB/dw(f,omega) [e^2fm^2/MeV]   S(f,omega) [e^2fm^2/MeV]                  rel. residual error
 0.259000000E+02       0.591010907E-01                0.112095901E+01 + -0.185671552E+00 i      0.684E-06                         
 0.260000000E+02       0.578504625E-01                0.110848456E+01 + -0.181742588E+00 i      0.686E-06                         
 0.261000000E+02       0.566496951E-01                0.109630860E+01 + -0.177970266E+00 i      0.785E-06                         
 0.262000000E+02       0.554895613E-01                0.108441842E+01 + -0.174325598E+00 i      0.900E-06                         
 0.263000000E+02       0.543625109E-01                0.107279928E+01 + -0.170784865E+00 i      0.487E-06                         
 0.264000000E+02       0.532621143E-01                0.106143573E+01 + -0.167327867E+00 i      0.530E-06                         
 0.265000000E+02       0.521825643E-01                0.105031085E+01 + -0.163936361E+00 i      0.617E-06                         
 0.266000000E+02       0.511185865E-01                0.103940501E+01 + -0.160593776E+00 i      0.669E-06                         
 0.267000000E+02       0.500659544E-01                0.102869437E+01 + -0.157286834E+00 i      0.666E-06                         
 0.268000000E+02       0.490223480E-01                0.101815102E+01 + -0.154008248E+00 i      0.841E-06                         
 0.269000000E+02       0.479883496E-01                0.100774484E+01 + -0.150759847E+00 i      0.714E-06                         
 0.270000000E+02       0.469680634E-01                0.997448428E+00 + -0.147554523E+00 i      0.760E-06                         
 0.271000000E+02       0.459685245E-01                0.987242378E+00 + -0.144414379E+00 i      0.831E-06                         
 0.272000000E+02       0.449982908E-01                0.977119207E+00 + -0.141366300E+00 i      0.783E-06                         
 0.273000000E+02       0.440654727E-01                0.967084177E+00 + -0.138435765E+00 i      0.956E-06                         
 0.274000000E+02       0.431759794E-01                0.957152871E+00 + -0.135641340E+00 i      0.813E-06                         
 0.275000000E+02       0.423324556E-01                0.947346018E+00 + -0.132991332E+00 i      0.844E-06                         
 0.276000000E+02       0.415343596E-01                0.937684681E+00 + -0.130484039E+00 i      0.910E-06                         
 0.277000000E+02       0.407784233E-01                0.928186135E+00 + -0.128109195E+00 i      0.947E-06                         
 0.278000000E+02       0.400597621E-01                0.918861009E+00 + -0.125851454E+00 i      0.928E-06                         
 0.279000000E+02       0.393731514E-01                0.909712879E+00 + -0.123694403E+00 i      0.911E-06                         
 0.280000000E+02       0.387140123E-01                0.900739719E+00 + -0.121623657E+00 i      0.902E-06                         
 0.281000000E+02       0.380789739E-01                0.891936346E+00 + -0.119628625E+00 i      0.893E-06                         
 0.282000000E+02       0.374659528E-01                0.883297050E+00 + -0.117702762E+00 i      0.884E-06                         
 0.283000000E+02       0.368738450E-01                0.874817904E+00 + -0.115842601E+00 i      0.899E-06                         
 0.284000000E+02       0.363018542E-01                0.866498189E+00 + -0.114045639E+00 i      0.958E-06                         
 0.285000000E+02       0.357486712E-01                0.858340389E+00 + -0.112307763E+00 i      0.559E-06                         
 0.286000000E+02       0.352117433E-01                0.850348289E+00 + -0.110620954E+00 i      0.576E-06                         
 0.287000000E+02       0.346870600E-01                0.842524769E+00 + -0.108972613E+00 i      0.571E-06                         
 0.288000000E+02       0.341693204E-01                0.834868538E+00 + -0.107346086E+00 i      0.589E-06                         
 0.289000000E+02       0.336526861E-01                0.827372084E+00 + -0.105723031E+00 i      0.641E-06                         
 0.290000000E+02       0.331317994E-01                0.820020776E+00 + -0.104086618E+00 i      0.707E-06                         
 0.291000000E+02       0.326028974E-01                0.812793837E+00 + -0.102425023E+00 i      0.754E-06                         
 0.292000000E+02       0.320646708E-01                0.805667075E+00 + -0.100734134E+00 i      0.742E-06                         
 0.293000000E+02       0.315185540E-01                0.798616827E+00 + -0.990184576E-01 i      0.662E-06                         
 0.294000000E+02       0.309682727E-01                0.791623792E+00 + -0.972896980E-01 i      0.582E-06                         
 0.295000000E+02       0.304188464E-01                0.784675268E+00 + -0.955636244E-01 i      0.551E-06                         
 0.296000000E+02       0.298754954E-01                0.777765298E+00 + -0.938566368E-01 i      0.550E-06                         
 0.297000000E+02       0.293428352E-01                0.770893095E+00 + -0.921832356E-01 i      0.916E-06                         
 0.298000000E+02       0.288245999E-01                0.764061090E+00 + -0.905551512E-01 i      0.878E-06                         
 0.299000000E+02       0.283236964E-01                0.757272930E+00 + -0.889815165E-01 i      0.960E-06                         
 0.300000000E+02       0.278425652E-01                0.750532977E+00 + -0.874699982E-01 i      0.961E-06                         
 0.301000000E+02       0.273833604E-01                0.743846472E+00 + -0.860273639E-01 i      0.921E-06                         
 0.302000000E+02       0.269479602E-01                0.737220037E+00 + -0.846595137E-01 i      0.946E-06                         
 0.303000000E+02       0.265377652E-01                0.730662022E+00 + -0.833708483E-01 i      0.938E-06                         
 0.304000000E+02       0.261534364E-01                0.724182182E+00 + -0.821634438E-01 i      0.913E-06                         
 0.305000000E+02       0.257947210E-01                0.717790929E+00 + -0.810365060E-01 i      0.928E-06                         
 0.306000000E+02       0.254604162E-01                0.711498447E+00 + -0.799862565E-01 i      0.558E-06                         
 0.307000000E+02       0.251483655E-01                0.705313608E+00 + -0.790059203E-01 i      0.585E-06                         
 0.308000000E+02       0.248557452E-01                0.699243447E+00 + -0.780866266E-01 i      0.606E-06                         
 0.309000000E+02       0.245791566E-01                0.693292715E+00 + -0.772176979E-01 i      0.650E-06                         
 0.310000000E+02       0.243148052E-01                0.687463420E+00 + -0.763872134E-01 i      0.707E-06                         
 0.311000000E+02       0.240587396E-01                0.681754416E+00 + -0.755827597E-01 i      0.738E-06                         
 0.312000000E+02       0.238071701E-01                0.676161190E+00 + -0.747924306E-01 i      0.733E-06                         
 0.313000000E+02       0.235568372E-01                0.670676078E+00 + -0.740059868E-01 i      0.711E-06                         
 0.314000000E+02       0.233053518E-01                0.665288998E+00 + -0.732159220E-01 i      0.691E-06                         
 0.315000000E+02       0.230514128E-01                0.659988616E+00 + -0.724181492E-01 i      0.677E-06                         
 0.316000000E+02       0.227948423E-01                0.654763709E+00 + -0.716121092E-01 i      0.673E-06                         
 0.317000000E+02       0.225364231E-01                0.649604388E+00 + -0.708002614E-01 i      0.690E-06                         
 0.318000000E+02       0.222776018E-01                0.644502888E+00 + -0.699871503E-01 i      0.712E-06                         
 0.319000000E+02       0.220201558E-01                0.639453800E+00 + -0.691783597E-01 i      0.701E-06                         
 0.320000000E+02       0.217659176E-01                0.634453818E+00 + -0.683796467E-01 i      0.691E-06                         
 0.321000000E+02       0.215166452E-01                0.629501214E+00 + -0.675965346E-01 i      0.716E-06                         
 0.322000000E+02       0.212740482E-01                0.624595502E+00 + -0.668343935E-01 i      0.959E-06                         
 0.323000000E+02       0.210397856E-01                0.619737773E+00 + -0.660984359E-01 i      0.900E-06                         
 0.324000000E+02       0.208153019E-01                0.614930719E+00 + -0.653931997E-01 i      0.865E-06                         
 0.325000000E+02       0.206016571E-01                0.610178633E+00 + -0.647220147E-01 i      0.852E-06                         
 0.326000000E+02       0.203992577E-01                0.605486955E+00 + -0.640861582E-01 i      0.796E-06                         
 0.327000000E+02       0.202077651E-01                0.600861138E+00 + -0.634845664E-01 i      0.784E-06                         
 0.328000000E+02       0.200262228E-01                0.596305721E+00 + -0.629142344E-01 i      0.824E-06                         
 0.329000000E+02       0.198533042E-01                0.591823834E+00 + -0.623709946E-01 i      0.870E-06                         
 0.330000000E+02       0.196875444E-01                0.587417231E+00 + -0.618502449E-01 i      0.935E-06                         
 0.331000000E+02       0.195274474E-01                0.583086664E+00 + -0.613472852E-01 i      0.619E-06                         
 0.332000000E+02       0.193715187E-01                0.578831944E+00 + -0.608574208E-01 i      0.614E-06                         
 0.333000000E+02       0.192182374E-01                0.574652143E+00 + -0.603758733E-01 i      0.599E-06                         
 0.334000000E+02       0.190660942E-01                0.570545292E+00 + -0.598979015E-01 i      0.589E-06                         
 0.335000000E+02       0.189137165E-01                0.566508281E+00 + -0.594191929E-01 i      0.991E-06                         
 0.336000000E+02       0.187600105E-01                0.562536910E+00 + -0.589363110E-01 i      0.976E-06                         
 0.337000000E+02       0.186043245E-01                0.558626528E+00 + -0.584472093E-01 i      0.577E-06                         
 0.338000000E+02       0.184464335E-01                0.554772463E+00 + -0.579511798E-01 i      0.598E-06                         
 0.339000000E+02       0.182865086E-01                0.550970670E+00 + -0.574487612E-01 i      0.616E-06                         
 0.340000000E+02       0.181249617E-01                0.547218168E+00 + -0.569412465E-01 i      0.623E-06                         
 0.341000000E+02       0.179622509E-01                0.543513199E+00 + -0.564300754E-01 i      0.588E-06                         
 0.342000000E+02       0.177986669E-01                0.539855017E+00 + -0.559161610E-01 i      0.588E-06                         
 0.343000000E+02       0.176342082E-01                0.536243406E+00 + -0.553994988E-01 i      0.605E-06                         
 0.344000000E+02       0.174685785E-01                0.532678079E+00 + -0.548791579E-01 i      0.621E-06                         
 0.345000000E+02       0.173011916E-01                0.529158202E+00 + -0.543532965E-01 i      0.987E-06                         
 0.346000000E+02       0.171313298E-01                0.525681684E+00 + -0.538196598E-01 i      0.946E-06                         
 0.347000000E+02       0.169583606E-01                0.522245283E+00 + -0.532762610E-01 i      0.894E-06                         
 0.348000000E+02       0.167819754E-01                0.518844514E+00 + -0.527221306E-01 i      0.875E-06                         
 0.349000000E+02       0.166024226E-01                0.515474345E+00 + -0.521580489E-01 i      0.962E-06                         
 0.350000000E+02       0.164205783E-01                0.512130232E+00 + -0.515867681E-01 i      0.620E-06                         
 0.351000000E+02       0.162377862E-01                0.508809396E+00 + -0.510125098E-01 i      0.690E-06                         
 0.352000000E+02       0.160555007E-01                0.505511153E+00 + -0.504398431E-01 i      0.738E-06                         
 0.353000000E+02       0.158748711E-01                0.502236934E+00 + -0.498723784E-01 i      0.797E-06                         
 0.354000000E+02       0.156964269E-01                0.498989222E+00 + -0.493117795E-01 i      0.887E-06                         
 0.355000000E+02       0.155200506E-01                0.495770158E+00 + -0.487576769E-01 i      0.950E-06                         
 0.356000000E+02       0.153452266E-01                0.492580493E+00 + -0.482084512E-01 i      0.997E-06                         
 0.357000000E+02       0.151714035E-01                0.489419234E+00 + -0.476623698E-01 i      0.683E-06                         
 0.358000000E+02       0.149983278E-01                0.486284006E+00 + -0.471186365E-01 i      0.687E-06                         
 0.359000000E+02       0.148262954E-01                0.483171881E+00 + -0.465781807E-01 i      0.668E-06                         
 0.360000000E+02       0.146561357E-01                0.480080547E+00 + -0.460436081E-01 i      0.639E-06                         
 0.361000000E+02       0.144890453E-01                0.477009161E+00 + -0.455186783E-01 i      0.619E-06                         
 0.362000000E+02       0.143263072E-01                0.473958827E+00 + -0.450074215E-01 i      0.602E-06                         
 0.363000000E+02       0.141689848E-01                0.470932577E+00 + -0.445131784E-01 i      0.607E-06                         
 0.364000000E+02       0.140176446E-01                0.467934993E+00 + -0.440377294E-01 i      0.589E-06                         
 0.365000000E+02       0.138721535E-01                0.464971429E+00 + -0.435806555E-01 i      0.974E-06                         
 0.366000000E+02       0.137315953E-01                0.462046968E+00 + -0.431390790E-01 i      0.897E-06                         
 0.367000000E+02       0.135943362E-01                0.459165421E+00 + -0.427078667E-01 i      0.814E-06                         
 0.368000000E+02       0.134582386E-01                0.456328393E+00 + -0.422803034E-01 i      0.770E-06                         
 0.369000000E+02       0.133209514E-01                0.453534724E+00 + -0.418490030E-01 i      0.747E-06                         
 0.370000000E+02       0.131803068E-01                0.450780310E+00 + -0.414071551E-01 i      0.722E-06                         
 0.371000000E+02       0.130347013E-01                0.448058497E+00 + -0.409497218E-01 i      0.652E-06                         
 0.372000000E+02       0.128833900E-01                0.445360999E+00 + -0.404743632E-01 i      0.987E-06                         
 0.373000000E+02       0.127266145E-01                0.442679117E+00 + -0.399818387E-01 i      0.856E-06                         
 0.374000000E+02       0.125655933E-01                0.440004920E+00 + -0.394759756E-01 i      0.815E-06                         
 0.375000000E+02       0.124023249E-01                0.437332403E+00 + -0.389630528E-01 i      0.769E-06                         
 0.376000000E+02       0.122392819E-01                0.434658106E+00 + -0.384508380E-01 i      0.707E-06                         
 0.377000000E+02       0.120791133E-01                0.431981370E+00 + -0.379476537E-01 i      0.645E-06                         
 0.378000000E+02       0.119243338E-01                0.429304344E+00 + -0.374613995E-01 i      0.577E-06                         
 0.379000000E+02       0.117770234E-01                0.426631642E+00 + -0.369986102E-01 i      0.943E-06                         
 0.380000000E+02       0.116386164E-01                0.423969616E+00 + -0.365637918E-01 i      0.860E-06                         
 0.381000000E+02       0.115097294E-01                0.421325670E+00 + -0.361588814E-01 i      0.819E-06                         
 0.382000000E+02       0.113901302E-01                0.418707190E+00 + -0.357831492E-01 i      0.835E-06                         
 0.383000000E+02       0.112788063E-01                0.416120618E+00 + -0.354334149E-01 i      0.863E-06                         
 0.384000000E+02       0.111741531E-01                0.413570652E+00 + -0.351046372E-01 i      0.859E-06                         
 0.385000000E+02       0.110742450E-01                0.411059784E+00 + -0.347907666E-01 i      0.813E-06                         
 0.386000000E+02       0.109771353E-01                0.408588247E+00 + -0.344856875E-01 i      0.784E-06                         
 0.387000000E+02       0.108811060E-01                0.406154351E+00 + -0.341840028E-01 i      0.780E-06                         
 0.388000000E+02       0.107848384E-01                0.403754995E+00 + -0.338815691E-01 i      0.694E-06                         
 0.389000000E+02       0.106874918E-01                0.401386401E+00 + -0.335757457E-01 i      0.763E-06                         
 0.390000000E+02       0.105886888E-01                0.399044613E+00 + -0.332653468E-01 i      0.801E-06                         
 0.391000000E+02       0.104884606E-01                0.396726128E+00 + -0.329504707E-01 i      0.774E-06                         
 0.392000000E+02       0.103870767E-01                0.394428224E+00 + -0.326319639E-01 i      0.754E-06                         
 0.393000000E+02       0.102848967E-01                0.392148965E+00 + -0.323109560E-01 i      0.779E-06                         
 0.394000000E+02       0.101822606E-01                0.389887028E+00 + -0.319885151E-01 i      0.799E-06                         
 0.395000000E+02       0.100794214E-01                0.387641398E+00 + -0.316654363E-01 i      0.756E-06                         
 0.396000000E+02       0.997655857E-02                0.385411024E+00 + -0.313422831E-01 i      0.692E-06                         
 0.397000000E+02       0.987386229E-02                0.383194622E+00 + -0.310196532E-01 i      0.690E-06                         
 0.398000000E+02       0.977162713E-02                0.380990711E+00 + -0.306984720E-01 i      0.676E-06                         
 0.399000000E+02       0.967031762E-02                0.378797823E+00 + -0.303801988E-01 i      0.624E-06                         
 0.400000000E+02       0.957057695E-02                0.376614787E+00 + -0.300668542E-01 i      0.583E-06                         
