model,n,retain,region,idx,V0_is,g0,time_s,time_ms,max_relative_observable_error,spectrum_relative_l2_error,spectrum_pointwise_max_relative_error,half_life_relative_error
EM2,6,,test/extrapolation region,58,1.857,0.214,0.00018304100012755953,0.18304100012755953,0.014514902673572447,,,0.014514902673572447
EM2,6,,test/extrapolation region,59,2.0,0.214,0.00018570800057204906,0.18570800057204906,0.048550816987499835,,,0.048550816987499835
EM2,6,,test/extrapolation region,60,0.0,0.286,0.00020187499831081368,0.20187499831081368,0.12918772674455473,,,0.12918772674455473
EM2,6,,test/extrapolation region,61,0.143,0.286,0.0001850830012699589,0.1850830012699589,0.02817827782794114,,,0.02817827782794114
EM2,6,,fit region,62,0.286,0.286,0.00018395900042378344,0.18395900042378344,0.0007069353153503258,,,0.0007069353153503258
EM2,6,,fit region,63,0.429,0.286,0.00019241700101702008,0.19241700101702008,0.002779039045474153,,,0.002779039045474153
EM2,6,,fit region,64,0.571,0.286,0.00018275000002176967,0.18275000002176967,0.0010928818189709347,,,0.0010928818189709347
EM2,6,,fit region,65,0.714,0.286,0.00018287500097358134,0.18287500097358134,0.00018616060606718685,,,0.00018616060606718685
EM2,6,,fit region,66,0.857,0.286,0.00018241699945065193,0.18241699945065193,0.001016770346061962,,,0.001016770346061962
EM2,6,,fit region,67,1.0,0.286,0.00018458299928170163,0.18458299928170163,0.001473800525359099,,,0.001473800525359099
EM2,6,,fit region,68,1.143,0.286,0.00019229099962103646,0.19229099962103646,8.305297929643873e-05,,,8.305297929643873e-05
EM2,6,,fit region,69,1.286,0.286,0.0001862499993876554,0.1862499993876554,0.0011731732937087641,,,0.0011731732937087641
EM2,6,,fit region,70,1.429,0.286,0.0001908329995785607,0.1908329995785607,0.00039688838298746626,,,0.00039688838298746626
EM2,6,,fit region,71,1.571,0.286,0.00018900000031862874,0.18900000031862874,0.002321491187703929,,,0.002321491187703929
EM2,6,,fit region,72,1.714,0.286,0.0001847080002335133,0.1847080002335133,0.0004672837249721095,,,0.0004672837249721095
EM2,6,,test/extrapolation region,73,1.857,0.286,0.00018562500008556526,0.18562500008556526,0.014255653150888151,,,0.014255653150888151
EM2,6,,test/extrapolation region,74,2.0,0.286,0.00018620800074131694,0.18620800074131694,0.04753668023925148,,,0.04753668023925148
EM2,6,,test/extrapolation region,75,0.0,0.357,0.00019041700033994857,0.19041700033994857,0.11364982803142934,,,0.11364982803142934
EM2,6,,test/extrapolation region,76,0.143,0.357,0.00018375000036030542,0.18375000036030542,0.02446198215568345,,,0.02446198215568345
EM2,6,,fit region,77,0.286,0.357,0.0001827079995564418,0.1827079995564418,2.0788231682179247e-06,,,2.0788231682179247e-06
EM2,6,,fit region,78,0.429,0.357,0.00018266699953528587,0.18266699953528587,0.002550384276801126,,,0.002550384276801126
EM2,6,,fit region,79,0.571,0.357,0.0001964999992196681,0.1964999992196681,4.6840458610192796e-05,,,4.6840458610192796e-05
EM2,6,,fit region,80,0.714,0.357,0.00018612500025483314,0.18612500025483314,0.0016598225979059802,,,0.0016598225979059802
EM2,6,,fit region,81,0.857,0.357,0.00018716600061452482,0.18716600061452482,0.0012369681571087095,,,0.0012369681571087095
EM2,6,,fit region,82,1.0,0.357,0.0001906670004245825,0.1906670004245825,0.0007742823163625789,,,0.0007742823163625789
EM2,6,,fit region,83,1.143,0.357,0.00018766700122796465,0.18766700122796465,0.0023383708699738627,,,0.0023383708699738627
EM2,6,,fit region,84,1.286,0.357,0.0001843330010160571,0.1843330010160571,0.002883670030507299,,,0.002883670030507299
EM2,6,,fit region,85,1.429,0.357,0.00019204199998057447,0.19204199998057447,0.000507807621776478,,,0.000507807621776478
EM2,6,,fit region,86,1.571,0.357,0.0001863329998741392,0.1863329998741392,0.0018360896441457287,,,0.0018360896441457287
EM2,6,,fit region,87,1.714,0.357,0.0001849999989644857,0.1849999989644857,0.0006854334558237864,,,0.0006854334558237864
EM2,6,,test/extrapolation region,88,1.857,0.357,0.00018612500025483314,0.18612500025483314,0.013868926163375097,,,0.013868926163375097
EM2,6,,test/extrapolation region,89,2.0,0.357,0.00018833300055121072,0.18833300055121072,0.046319561934390706,,,0.046319561934390706
EM2,6,,test/extrapolation region,90,0.0,0.429,0.00018516700038162526,0.18516700038162526,0.10187923074651896,,,0.10187923074651896
EM2,6,,test/extrapolation region,91,0.143,0.429,0.00019958300072175916,0.19958300072175916,0.021676661080066252,,,0.021676661080066252
EM2,6,,fit region,92,0.286,0.429,0.00018400000044493936,0.18400000044493936,0.00021923519412621453,,,0.00021923519412621453
EM2,6,,fit region,93,0.429,0.429,0.00018545900093158707,0.18545900093158707,0.0014258788075821919,,,0.0014258788075821919
EM2,6,,fit region,94,0.571,0.429,0.00021137499970791396,0.21137499970791396,0.0014249052290870022,,,0.0014249052290870022
EM2,6,,fit region,95,0.714,0.429,0.00018287499915459193,0.18287499915459193,0.0031729788319001446,,,0.0031729788319001446
EM2,6,,fit region,96,0.857,0.429,0.00019016699843632523,0.19016699843632523,0.002007923590036211,,,0.002007923590036211
EM2,6,,fit region,97,1.0,0.429,0.00018287500097358134,0.18287500097358134,0.0001753787964550327,,,0.0001753787964550327
EM2,6,,fit region,98,1.143,0.429,0.0001817499996832339,0.1817499996832339,0.0016831800911487715,,,0.0016831800911487715
EM2,6,,fit region,99,1.286,0.429,0.00020029199913551565,0.20029199913551565,0.0023377455074786333,,,0.0023377455074786333
EM2,6,,fit region,100,1.429,0.429,0.00019695900118676946,0.19695900118676946,0.00011176584686043486,,,0.00011176584686043486
EM2,6,,fit region,101,1.571,0.429,0.00019500000053085387,0.19500000053085387,0.001886483596390081,,,0.001886483596390081
EM2,6,,fit region,102,1.714,0.429,0.0001962080004886957,0.1962080004886957,0.0006614152885066866,,,0.0006614152885066866
EM2,6,,test/extrapolation region,103,1.857,0.429,0.00019641600010800175,0.19641600010800175,0.013130146800484622,,,0.013130146800484622
EM2,6,,test/extrapolation region,104,2.0,0.429,0.00019804099974862766,0.19804099974862766,0.04505566480791578,,,0.04505566480791578
EM2,6,,test/extrapolation region,105,0.0,0.5,0.0001936249991558725,0.1936249991558725,0.09297334141455738,,,0.09297334141455738
EM2,6,,test/extrapolation region,106,0.143,0.5,0.00021004199879826047,0.21004199879826047,0.01937148014779541,,,0.01937148014779541
EM2,6,,fit region,107,0.286,0.5,0.00019387500105949584,0.19387500105949584,0.000561579841046229,,,0.000561579841046229
EM2,6,,fit region,108,0.429,0.5,0.00018950000048789661,0.1895000004878966,0.0005600147050610681,,,0.0005600147050610681
EM2,6,,fit region,109,0.571,0.5,0.00019491700004437007,0.19491700004437007,0.0019257554852998061,,,0.0019257554852998061
EM2,6,,fit region,110,0.714,0.5,0.00018233300033898558,0.18233300033898558,0.002714454734329897,,,0.002714454734329897
EM2,6,,fit region,111,0.857,0.5,0.0001847080002335133,0.1847080002335133,0.0009449583295600386,,,0.0009449583295600386
EM2,6,,fit region,112,1.0,0.5,0.00018083299983118195,0.18083299983118195,0.006350733393086775,,,0.006350733393086775
EM2,6,,fit region,113,1.143,0.5,0.00018412499957776163,0.18412499957776163,0.0010802927659787085,,,0.0010802927659787085
EM2,6,,fit region,114,1.286,0.5,0.00019737500042538159,0.19737500042538159,0.0010660586902712307,,,0.0010660586902712307
EM2,6,,fit region,115,1.429,0.5,0.00019691600027726963,0.19691600027726963,0.00033653878862553423,,,0.00033653878862553423
EM2,6,,fit region,116,1.571,0.5,0.00019704199985426385,0.19704199985426385,0.0017383007105484748,,,0.0017383007105484748
EM2,6,,fit region,117,1.714,0.5,0.0001936250009748619,0.1936250009748619,0.0008226945361759732,,,0.0008226945361759732
EM2,6,,test/extrapolation region,118,1.857,0.5,0.0001959589990292443,0.1959589990292443,0.012321434783815269,,,0.012321434783815269
EM2,6,,test/extrapolation region,119,2.0,0.5,0.00019933300063712522,0.19933300063712522,0.04883102222044817,,,0.04883102222044817
EM2,6,,test/extrapolation region,120,0.0,0.571,0.00019645799875434022,0.19645799875434022,0.08501256593812025,,,0.08501256593812025
EM2,6,,test/extrapolation region,121,0.143,0.571,0.00019241700101702008,0.19241700101702008,0.01640119770195967,,,0.01640119770195967
EM2,6,,fit region,122,0.286,0.571,0.0001854169986472698,0.1854169986472698,0.00022758910450607599,,,0.00022758910450607599
EM2,6,,fit region,123,0.429,0.571,0.00018687500050873496,0.18687500050873496,0.0005506608519672283,,,0.0005506608519672283
EM2,6,,fit region,124,0.571,0.571,0.0001927920002344763,0.1927920002344763,0.00121313288534394,,,0.00121313288534394
EM2,6,,fit region,125,0.714,0.571,0.000195624999832944,0.195624999832944,0.0010016994229441278,,,0.0010016994229441278
EM2,6,,fit region,126,0.857,0.571,0.00019583399989642203,0.19583399989642203,0.00325029596463813,,,0.00325029596463813
EM2,6,,fit region,127,1.0,0.571,0.00018825000006472692,0.18825000006472692,0.0034361735147831925,,,0.0034361735147831925
EM2,6,,fit region,128,1.143,0.571,0.00021891600044909865,0.21891600044909865,0.0008381563750385531,,,0.0008381563750385531
EM2,6,,fit region,129,1.286,0.571,0.00019637500008684583,0.19637500008684583,0.0015758762290387477,,,0.0015758762290387477
EM2,6,,fit region,130,1.429,0.571,0.0001964170005521737,0.1964170005521737,6.214082825442148e-06,,,6.214082825442148e-06
EM2,6,,fit region,131,1.571,0.571,0.000197208999452414,0.197208999452414,0.0012637029089706047,,,0.0012637029089706047
EM2,6,,fit region,132,1.714,0.571,0.00019341699953656644,0.19341699953656644,0.0012396737651180919,,,0.0012396737651180919
EM2,6,,test/extrapolation region,133,1.857,0.571,0.0001982079993467778,0.1982079993467778,0.012190835066290717,,,0.012190835066290717
EM2,6,,test/extrapolation region,134,2.0,0.571,0.00019149999934597872,0.19149999934597872,0.07904770847383812,,,0.07904770847383812
EM2,6,,test/extrapolation region,135,0.0,0.643,0.00019433300076343585,0.19433300076343585,0.07694827398824915,,,0.07694827398824915
EM2,6,,test/extrapolation region,136,0.143,0.643,0.00019629100097517949,0.19629100097517949,0.012153704060130084,,,0.012153704060130084
EM2,6,,fit region,137,0.286,0.643,0.00018433399964123964,0.18433399964123964,0.0005129575484997323,,,0.0005129575484997323
EM2,6,,fit region,138,0.429,0.643,0.0001850829994509695,0.1850829994509695,0.0007593603254448744,,,0.0007593603254448744
EM2,6,,fit region,139,0.571,0.643,0.00018183400061388966,0.18183400061388966,0.0005387383361931821,,,0.0005387383361931821
EM2,6,,fit region,140,0.714,0.643,0.00018254099995829165,0.18254099995829165,0.0010352324256608953,,,0.0010352324256608953
EM2,6,,fit region,141,0.857,0.643,0.00018358399938733783,0.18358399938733783,0.001043403684897575,,,0.001043403684897575
EM2,6,,fit region,142,1.0,0.643,0.00018329200065636542,0.18329200065636542,0.0018230753556010486,,,0.0018230753556010486
EM2,6,,fit region,143,1.143,0.643,0.00018566700055089314,0.18566700055089314,0.0023520423006167307,,,0.0023520423006167307
EM2,6,,fit region,144,1.286,0.643,0.00018841699966287706,0.18841699966287706,0.0015031677648400612,,,0.0015031677648400612
EM2,6,,fit region,145,1.429,0.643,0.000186416000360623,0.186416000360623,0.00038501111253318643,,,0.00038501111253318643
EM2,6,,fit region,146,1.571,0.643,0.00018941700000141282,0.18941700000141282,0.0015551569986279959,,,0.0015551569986279959
EM2,6,,fit region,147,1.714,0.643,0.00018604199976834934,0.18604199976834934,0.0011429286971538675,,,0.0011429286971538675
EM2,6,,test/extrapolation region,148,1.857,0.643,0.0001883750010165386,0.1883750010165386,0.021395747866160473,,,0.021395747866160473
EM2,6,,test/extrapolation region,149,2.0,0.643,0.00018724999972619116,0.18724999972619116,0.11414841059268534,,,0.11414841059268534
EM2,6,,test/extrapolation region,150,0.0,0.714,0.00018850000014936086,0.18850000014936086,0.07036427550133721,,,0.07036427550133721
EM2,6,,test/extrapolation region,151,0.143,0.714,0.00018708300012804102,0.18708300012804102,0.007360142885801236,,,0.007360142885801236
EM2,6,,fit region,152,0.286,0.714,0.00018512499991629738,0.18512499991629738,0.0002333443490654073,,,0.0002333443490654073
EM2,6,,fit region,153,0.429,0.714,0.00020283300000301097,0.20283300000301097,0.0005738771616816363,,,0.0005738771616816363
EM2,6,,fit region,154,0.571,0.714,0.00018729200019151904,0.18729200019151904,0.0003067990976543939,,,0.0003067990976543939
EM2,6,,fit region,155,0.714,0.714,0.00018699999964155722,0.18699999964155722,0.00011291407580026627,,,0.00011291407580026627
EM2,6,,fit region,156,0.857,0.714,0.00019058299949392676,0.19058299949392676,0.00046133226410112986,,,0.00046133226410112986
EM2,6,,fit region,157,1.0,0.714,0.00018604199976834934,0.18604199976834934,0.0008111302679434949,,,0.0008111302679434949
EM2,6,,fit region,158,1.143,0.714,0.00019258400061517023,0.19258400061517023,0.0007750077916221657,,,0.0007750077916221657
EM2,6,,fit region,159,1.286,0.714,0.00018341699978918768,0.18341699978918768,0.00015854560836864632,,,0.00015854560836864632
EM2,6,,fit region,160,1.429,0.714,0.00018320900016988162,0.18320900016988162,0.001799116434097817,,,0.001799116434097817
EM2,6,,fit region,161,1.571,0.714,0.0001842500005295733,0.1842500005295733,0.002701084425647599,,,0.002701084425647599
EM2,6,,fit region,162,1.714,0.714,0.0001826250008889474,0.1826250008889474,0.0002685426628195379,,,0.0002685426628195379
EM2,6,,test/extrapolation region,163,1.857,0.714,0.00018429199917591177,0.18429199917591177,0.041217817274635894,,,0.041217817274635894
EM2,6,,test/extrapolation region,164,2.0,0.714,0.00018445800014887936,0.18445800014887936,0.15172970697855132,,,0.15172970697855132
EM2,6,,test/extrapolation region,165,0.0,0.786,0.0002054169999610167,0.2054169999610167,0.07062263488204623,,,0.07062263488204623
EM2,6,,test/extrapolation region,166,0.143,0.786,0.00019537499974831007,0.19537499974831007,0.017451920245808567,,,0.017451920245808567
EM2,6,,fit region,167,0.286,0.786,0.00019704199985426385,0.19704199985426385,0.0018588930779088963,,,0.0018588930779088963
EM2,6,,fit region,168,0.429,0.786,0.00019112500012852252,0.19112500012852252,0.0015981716484199885,,,0.0015981716484199885
EM2,6,,fit region,169,0.571,0.786,0.0001976670009753434,0.1976670009753434,0.0020883853969777917,,,0.0020883853969777917
EM2,6,,fit region,170,0.714,0.786,0.0001965829997061519,0.1965829997061519,0.0019952881698313057,,,0.0019952881698313057
EM2,6,,fit region,171,0.857,0.786,0.000195167000129004,0.195167000129004,0.001675079337078611,,,0.001675079337078611
EM2,6,,fit region,172,1.0,0.786,0.00019370900008652825,0.19370900008652825,0.0011387151671358117,,,0.0011387151671358117
EM2,6,,fit region,173,1.143,0.786,0.00020500000027823262,0.20500000027823262,0.0007986980487104024,,,0.0007986980487104024
EM2,6,,fit region,174,1.286,0.786,0.00019670799883897416,0.19670799883897416,0.0012150698727703619,,,0.0012150698727703619
EM2,6,,fit region,175,1.429,0.786,0.0002049590002570767,0.2049590002570767,0.0023569470592416587,,,0.0023569470592416587
EM2,6,,fit region,176,1.571,0.786,0.00020454100013012066,0.20454100013012066,0.0029799709007961163,,,0.0029799709007961163
EM2,6,,fit region,177,1.714,0.786,0.00022358400019584224,0.22358400019584224,0.00010541576390854382,,,0.00010541576390854382
EM2,6,,test/extrapolation region,178,1.857,0.786,0.0002144999998563435,0.2144999998563435,0.06623989836443073,,,0.06623989836443073
EM2,6,,test/extrapolation region,179,2.0,0.786,0.00019666700063680764,0.19666700063680764,0.19647597508895995,,,0.19647597508895995
EM2,6,,test/extrapolation region,180,0.0,0.857,0.00018754200027615298,0.18754200027615298,0.07796686436737725,,,0.07796686436737725
EM2,6,,test/extrapolation region,181,0.143,0.857,0.0001948749995790422,0.1948749995790422,0.02687728416205426,,,0.02687728416205426
EM2,6,,fit region,182,0.286,0.857,0.00018916599947260693,0.18916599947260693,0.0014104369481289028,,,0.0014104369481289028
EM2,6,,fit region,183,0.429,0.857,0.00018950000048789661,0.1895000004878966,0.000744358202236089,,,0.000744358202236089
EM2,6,,fit region,184,0.571,0.857,0.00019187499856343493,0.19187499856343493,0.0003905126632931213,,,0.0003905126632931213
EM2,6,,fit region,185,0.714,0.857,0.00019166600031894632,0.19166600031894632,1.1828907552394348e-05,,,1.1828907552394348e-05
EM2,6,,fit region,186,0.857,0.857,0.0001844159996835515,0.1844159996835515,4.5070505459004866e-05,,,4.5070505459004866e-05
EM2,6,,fit region,187,1.0,0.857,0.00018716700105869677,0.18716700105869677,0.0007082053813433887,,,0.0007082053813433887
EM2,6,,fit region,188,1.143,0.857,0.00018845799968403298,0.18845799968403298,0.0014517546826332546,,,0.0014517546826332546
EM2,6,,fit region,189,1.286,0.857,0.000185042001248803,0.185042001248803,0.0015323527880387075,,,0.0015323527880387075
EM2,6,,fit region,190,1.429,0.857,0.0001831659992603818,0.1831659992603818,0.0007899977429152122,,,0.0007899977429152122
EM2,6,,fit region,191,1.571,0.857,0.00018370800171396695,0.18370800171396695,0.00029030125249222247,,,0.00029030125249222247
EM2,6,,fit region,192,1.714,0.857,0.00018799999998009298,0.18799999998009298,0.0026171716438892767,,,0.0026171716438892767
EM2,6,,test/extrapolation region,193,1.857,0.857,0.0001895420009532245,0.1895420009532245,0.09841534630706326,,,0.09841534630706326
EM2,6,,test/extrapolation region,194,2.0,0.857,0.0002589579999039415,0.2589579999039415,0.2507527916610462,,,0.2507527916610462
EM2,6,,test/extrapolation region,195,0.0,0.929,0.0001965000010386575,0.1965000010386575,0.0841153639323015,,,0.0841153639323015
EM2,6,,test/extrapolation region,196,0.143,0.929,0.00019749999955820385,0.19749999955820385,0.03333050376571219,,,0.03333050376571219
EM2,6,,test/extrapolation region,197,0.286,0.929,0.00019924999833165202,0.19924999833165202,0.01843590554699874,,,0.01843590554699874
EM2,6,,test/extrapolation region,198,0.429,0.929,0.00018454100063536316,0.18454100063536316,0.01608184526658579,,,0.01608184526658579
EM2,6,,test/extrapolation region,199,0.571,0.929,0.00019137500021315645,0.19137500021315645,0.013639956509016669,,,0.013639956509016669
EM2,6,,test/extrapolation region,200,0.714,0.929,0.00018783300038194284,0.18783300038194284,0.011448172093114809,,,0.011448172093114809
EM2,6,,test/extrapolation region,201,0.857,0.929,0.00019149999934597872,0.19149999934597872,0.010414782776196872,,,0.010414782776196872
EM2,6,,test/extrapolation region,202,1.0,0.929,0.00018829100008588284,0.18829100008588284,0.010640987868332317,,,0.010640987868332317
EM2,6,,test/extrapolation region,203,1.143,0.929,0.00018845799968403298,0.18845799968403298,0.011360706441880034,,,0.011360706441880034
EM2,6,,test/extrapolation region,204,1.286,0.929,0.0001862499993876554,0.1862499993876554,0.011559458159248916,,,0.011559458159248916
EM2,6,,test/extrapolation region,205,1.429,0.929,0.00019079100093222223,0.19079100093222223,0.010846105501918106,,,0.010846105501918106
EM2,6,,test/extrapolation region,206,1.571,0.929,0.00018808300046657678,0.18808300046657678,0.010149937502566216,,,0.010149937502566216
EM2,6,,test/extrapolation region,207,1.714,0.929,0.000186167000720161,0.186167000720161,0.019640794059329877,,,0.019640794059329877
EM2,6,,test/extrapolation region,208,1.857,0.929,0.0001877919985417975,0.1877919985417975,0.1413807023201427,,,0.1413807023201427
EM2,6,,test/extrapolation region,209,2.0,0.929,0.00020179099919914734,0.20179099919914734,0.31962666637875986,,,0.31962666637875986
EM2,6,,test/extrapolation region,210,0.0,1.0,0.00019262500063632615,0.19262500063632615,0.10056731640262108,,,0.10056731640262108
EM2,6,,test/extrapolation region,211,0.143,1.0,0.00019545900067896582,0.19545900067896582,0.06926835250948385,,,0.06926835250948385
EM2,6,,test/extrapolation region,212,0.286,1.0,0.0001973329999600537,0.1973329999600537,0.05789848434671058,,,0.05789848434671058
EM2,6,,test/extrapolation region,213,0.429,1.0,0.0001940829988598125,0.1940829988598125,0.05006771398509783,,,0.05006771398509783
EM2,6,,test/extrapolation region,214,0.571,1.0,0.00019545800023479387,0.19545800023479387,0.04285093235134812,,,0.04285093235134812
EM2,6,,test/extrapolation region,215,0.714,1.0,0.00019049999900744297,0.19049999900744297,0.0370944709936688,,,0.0370944709936688
EM2,6,,test/extrapolation region,216,0.857,1.0,0.00018804199862643145,0.18804199862643145,0.03373828675332308,,,0.03373828675332308
EM2,6,,test/extrapolation region,217,1.0,1.0,0.00018820800141838845,0.18820800141838845,0.03260298151866528,,,0.03260298151866528
EM2,6,,test/extrapolation region,218,1.143,1.0,0.00018779099991661496,0.18779099991661496,0.032541674290733395,,,0.032541674290733395
EM2,6,,test/extrapolation region,219,1.286,1.0,0.0001936249991558725,0.1936249991558725,0.032176145450026526,,,0.032176145450026526
EM2,6,,test/extrapolation region,220,1.429,1.0,0.0001874999998108251,0.1874999998108251,0.03083565511511212,,,0.03083565511511212
EM2,6,,test/extrapolation region,221,1.571,1.0,0.00018708300012804102,0.18708300012804102,0.029311535184328157,,,0.029311535184328157
EM2,6,,test/extrapolation region,222,1.714,1.0,0.00020000000040454324,0.20000000040454324,0.0526412370016014,,,0.0526412370016014
EM2,6,,test/extrapolation region,223,1.857,1.0,0.00019987499945273157,0.19987499945273157,0.19657765785467932,,,0.19657765785467932
EM2,6,,test/extrapolation region,224,2.0,1.0,0.00020066700017196126,0.20066700017196126,0.4047142592362447,,,0.4047142592362447
EM2,9,,test/extrapolation region,0,0.0,0.0,0.0001882920005300548,0.1882920005300548,0.5090286601058938,,,0.5090286601058938
EM2,9,,test/extrapolation region,1,0.143,0.0,0.0001894590004667407,0.1894590004667407,0.4968502544950267,,,0.4968502544950267
EM2,9,,test/extrapolation region,2,0.286,0.0,0.0001849999989644857,0.1849999989644857,0.4738184546570094,,,0.4738184546570094
EM2,9,,test/extrapolation region,3,0.429,0.0,0.00018629199985298328,0.18629199985298328,0.44225311452336336,,,0.44225311452336336
EM2,9,,test/extrapolation region,4,0.571,0.0,0.00018595899928186554,0.18595899928186554,0.40752748470828226,,,0.40752748470828226
EM2,9,,test/extrapolation region,5,0.714,0.0,0.00018649999947228935,0.18649999947228935,0.36416125737915866,,,0.36416125737915866
EM2,9,,test/extrapolation region,6,0.857,0.0,0.00018933300088974647,0.18933300088974647,0.2915584456924821,,,0.2915584456924821
EM2,9,,test/extrapolation region,7,1.0,0.0,0.0001844160015025409,0.1844160015025409,0.16229451116979038,,,0.16229451116979038
EM2,9,,test/extrapolation region,8,1.143,0.0,0.00018416600141790695,0.18416600141790695,0.00013798540507778094,,,0.00013798540507778094
EM2,9,,test/extrapolation region,9,1.286,0.0,0.00018649999947228935,0.18649999947228935,0.006445078654034513,,,0.006445078654034513
EM2,9,,test/extrapolation region,10,1.429,0.0,0.0001858750001701992,0.1858750001701992,0.009134650997253689,,,0.009134650997253689
EM2,9,,test/extrapolation region,11,1.571,0.0,0.00018441700012772344,0.18441700012772344,0.009555472491843103,,,0.009555472491843103
EM2,9,,test/extrapolation region,12,1.714,0.0,0.00018483299936633557,0.18483299936633557,0.012872981085509107,,,0.012872981085509107
EM2,9,,test/extrapolation region,13,1.857,0.0,0.00018504100080463104,0.18504100080463104,0.0262410110228278,,,0.0262410110228278
EM2,9,,test/extrapolation region,14,2.0,0.0,0.00019925000015064143,0.19925000015064143,0.058954839716416435,,,0.058954839716416435
EM2,9,,test/extrapolation region,15,0.0,0.071,0.00018441700012772344,0.18441700012772344,0.15828974862261364,,,0.15828974862261364
EM2,9,,test/extrapolation region,16,0.143,0.071,0.0001850829994509695,0.1850829994509695,0.14748794271220989,,,0.14748794271220989
EM2,9,,test/extrapolation region,17,0.286,0.071,0.00018437499966239557,0.18437499966239557,0.151613430728031,,,0.151613430728031
EM2,9,,test/extrapolation region,18,0.429,0.071,0.00019433299894444644,0.19433299894444644,0.14813554977872512,,,0.14813554977872512
EM2,9,,test/extrapolation region,19,0.571,0.071,0.00018491700029699132,0.18491700029699132,0.1283592537887186,,,0.1283592537887186
EM2,9,,test/extrapolation region,20,0.714,0.071,0.0001877919985417975,0.1877919985417975,0.08537898333712775,,,0.08537898333712775
EM2,9,,test/extrapolation region,21,0.857,0.071,0.00018358299894316588,0.18358299894316588,0.010537387549270272,,,0.010537387549270272
EM2,9,,test/extrapolation region,22,1.0,0.071,0.00018574999921838753,0.18574999921838753,0.00264623335896043,,,0.00264623335896043
EM2,9,,test/extrapolation region,23,1.143,0.071,0.0001841670000430895,0.1841670000430895,0.0007511552294056688,,,0.0007511552294056688
EM2,9,,test/extrapolation region,24,1.286,0.071,0.00018900000031862874,0.18900000031862874,0.003221942668410414,,,0.003221942668410414
EM2,9,,test/extrapolation region,25,1.429,0.071,0.00018500000078347512,0.18500000078347512,0.0029781986700745454,,,0.0029781986700745454
EM2,9,,test/extrapolation region,26,1.571,0.071,0.00018479199934517965,0.18479199934517965,0.0021254317423548947,,,0.0021254317423548947
EM2,9,,test/extrapolation region,27,1.714,0.071,0.00018466600158717483,0.18466600158717483,0.005016797593392888,,,0.005016797593392888
EM2,9,,test/extrapolation region,28,1.857,0.071,0.0001872079992608633,0.1872079992608633,0.018060405306984797,,,0.018060405306984797
EM2,9,,test/extrapolation region,29,2.0,0.071,0.00018483300118532497,0.18483300118532497,0.049961098656079575,,,0.049961098656079575
EM2,9,,test/extrapolation region,30,0.0,0.143,0.00020112499987590127,0.20112499987590127,0.0727735509294245,,,0.0727735509294245
EM2,9,,test/extrapolation region,31,0.143,0.143,0.00019854099991789553,0.19854099991789553,0.024924911543730097,,,0.024924911543730097
EM2,9,,fit region,32,0.286,0.143,0.00019500000053085387,0.19500000053085387,0.0009294326489650343,,,0.0009294326489650343
EM2,9,,fit region,33,0.429,0.143,0.0001965829997061519,0.1965829997061519,0.0004473347241771677,,,0.0004473347241771677
EM2,9,,fit region,34,0.571,0.143,0.0001982079993467778,0.1982079993467778,0.00011829353553979556,,,0.00011829353553979556
EM2,9,,fit region,35,0.714,0.143,0.00020754199977091048,0.20754199977091048,5.663969845553292e-05,,,5.663969845553292e-05
EM2,9,,fit region,36,0.857,0.143,0.00019699999938893598,0.19699999938893598,0.00020453541195452555,,,0.00020453541195452555
EM2,9,,fit region,37,1.0,0.143,0.00019195799904991873,0.19195799904991873,0.0007291129226332629,,,0.0007291129226332629
EM2,9,,fit region,38,1.143,0.143,0.00018841699966287706,0.18841699966287706,0.0005723314024647929,,,0.0005723314024647929
EM2,9,,fit region,39,1.286,0.143,0.00018820799959939905,0.18820799959939905,0.0009388145927048249,,,0.0009388145927048249
EM2,9,,fit region,40,1.429,0.143,0.00018845799968403298,0.18845799968403298,0.00011856638895084252,,,0.00011856638895084252
EM2,9,,fit region,41,1.571,0.143,0.00018812500093190465,0.18812500093190465,0.0011511820564227904,,,0.0011511820564227904
EM2,9,,fit region,42,1.714,0.143,0.0001870420001068851,0.1870420001068851,0.0012946361747652381,,,0.0012946361747652381
EM2,9,,test/extrapolation region,43,1.857,0.143,0.00018979099877469707,0.18979099877469707,0.013241019167246324,,,0.013241019167246324
EM2,9,,test/extrapolation region,44,2.0,0.143,0.0001899999988381751,0.1899999988381751,0.04328879050485305,,,0.04328879050485305
EM2,9,,test/extrapolation region,45,0.0,0.214,0.00018862500110117253,0.18862500110117253,0.05830462278147437,,,0.05830462278147437
EM2,9,,test/extrapolation region,46,0.143,0.214,0.0001892910004244186,0.1892910004244186,0.018419705984736655,,,0.018419705984736655
EM2,9,,fit region,47,0.286,0.214,0.00018783299856295343,0.18783299856295343,0.00024144019686465893,,,0.00024144019686465893
EM2,9,,fit region,48,0.429,0.214,0.00018716700105869677,0.18716700105869677,0.0021833769541570592,,,0.0021833769541570592
EM2,9,,fit region,49,0.571,0.214,0.00018666600044525694,0.18666600044525694,0.0006425757265552468,,,0.0006425757265552468
EM2,9,,fit region,50,0.714,0.214,0.00018970899873238523,0.18970899873238523,0.00033397992560324323,,,0.00033397992560324323
EM2,9,,fit region,51,0.857,0.214,0.00018904100033978466,0.18904100033978466,0.0005819106516825973,,,0.0005819106516825973
